start,end,years,final,total_return,cagr,max_drawdown,volatility,downside_volatility,sharpe,sortino,calmar,switches,switches_per_year,total_cost,exposure_btc,exposure_gold,exposure_sp500,exposure_cash,family,variant,raw_mode,lookback,label,frequency,price_col,in_cagr,in_sharpe,in_max_drawdown,out_cagr,out_sharpe,out_max_drawdown,robust_cagr,robust_sharpe
2018-01-02,2026-05-28,8.399726214921287,40399.97547260356,3.0399975472603558,0.18083870359111787,-0.7216629398705754,0.2836120506866571,0.27182394739246557,0.6376270089838804,0.6652787781424528,0.2505861027359253,204,24.28650586701434,16705.281659108132,0.4603677869372226,0.23356584231663496,0.2405411118156838,0.06552525893045867,buffer,buffer_5pp,apex,15,Buffer 5pp 15d,daily,open,0.1291292651806475,0.40544077731635236,-0.720122093640794,0.26595594871911055,1.1918518690084958,-0.4082184186246014,0.1291292651806475,0.40544077731635236
2018-01-02,2026-05-28,8.399726214921287,53553.38705749735,4.355338705749735,0.22113359195623294,-0.6605810907044193,0.28025878710991026,0.26470233257743564,0.7890335722801443,0.8354047726101652,0.3347561640319196,298,35.47734680573664,28861.691932645947,0.4664975692242655,0.22743606002959205,0.21940393151553583,0.08666243923060664,confirm_buffer,confirm2_buffer2,apex,15,Confirm2+Buffer2 15d,daily,open,0.19381473442689123,0.618258417560678,-0.6574207637900908,0.2697149015038707,1.2090769092286566,-0.33353822685984846,0.19381473442689123,0.618258417560678
2018-01-02,2026-05-28,8.399726214921287,10462.280454820462,0.04622804548204629,0.005394597720641547,-0.6864664838849878,0.28438457262593925,0.26371935946203434,0.018969375415934558,0.020455827481327425,0.007858501248467903,663,78.93114406779661,23944.43535565254,0.47431832593532025,0.2312407524836187,0.19403931515535827,0.10040160642570281,apex,apex_rev2,apex,20,APEX 20d,daily,open,0.004502999941344177,0.014162792396612183,-0.6720556883576423,0.003195716506757984,0.014104989804440048,-0.4687775703135235,0.003195716506757984,0.014104989804440048
2018-01-02,2026-05-28,8.399726214921287,47784.60874239175,3.778460874239175,0.2046760020230245,-0.6248334351360051,0.2790974519623257,0.2633584488197509,0.7333495902021094,0.7771765171775821,0.32756890158810636,442,52.6207627118644,45478.13999424902,0.4779116465863454,0.23250898330162756,0.1927710843373494,0.09680828577467766,confirm,confirm2,apex,20,Confirm2 20d,daily,open,0.24846425988311394,0.8001087863291724,-0.6248334351360051,0.13980028707715642,0.6202692271211334,-0.37587250337407496,0.13980028707715642,0.6202692271211334
2018-01-02,2026-05-28,8.399726214921287,25274.16492790805,1.5274164927908047,0.11670710313031751,-0.6611861706417135,0.2733812209263541,0.2454937607131861,0.4269024139070515,0.47539743084007785,0.17651171230191878,664,79.05019556714471,46808.11014468003,0.4284506446839992,0.2312407524836187,0.23990699640667934,0.10040160642570281,pure,pure_relative,pure_relative,20,Pure Relative 20d,daily,open,0.1372668613275898,0.4498502312570106,-0.6611861706417135,0.08375351698399602,0.3827381035254679,-0.43550747761706554,0.08375351698399602,0.3827381035254679
2018-01-02,2026-05-28,8.399726214921287,52751.90070289568,4.275190070289567,0.218943371796128,-0.6168668243098409,0.2757822128581303,0.2578253186483512,0.7938995395209127,0.8491926741095028,0.3549281030651711,380,45.23956975228162,46584.59717291218,0.4457831325301205,0.23166349608962164,0.22785880363559502,0.09469456774466287,buffer,buffer_1pp,apex,20,Buffer 1pp 20d,daily,open,0.27358469588568357,0.8926155142349832,-0.6168668243098409,0.13962146159605937,0.6249539502964555,-0.36068957340784435,0.13962146159605937,0.6249539502964555
2018-01-02,2026-05-28,8.399726214921287,83100.03469176615,7.310003469176616,0.2867077070168367,-0.5287451456215231,0.27165522354604343,0.25338563814020837,1.0554102486022765,1.1315073305701324,0.5422417763851447,295,35.12019230769231,48311.25614456465,0.4369055168040583,0.2352568167406468,0.24117522722468823,0.08666243923060664,buffer,buffer_2pp,apex,20,Buffer 2pp 20d,daily,open,0.3658645115970267,1.2150671571037006,-0.5287451456215231,0.17549597364493774,0.791725750033238,-0.36145352596440616,0.17549597364493774,0.791725750033238
2018-01-02,2026-05-28,8.399726214921287,93904.53800645251,8.39045380064525,0.30556889879694693,-0.5475768739261011,0.27498247284985683,0.25656700400010446,1.1112304563636337,1.190990634153496,0.5580383565252344,247,29.40572033898305,42198.562408112266,0.4409215810610865,0.23483407313464383,0.23715916296766013,0.0870851828366096,buffer,buffer_3pp,apex,20,Buffer 3pp 20d,daily,open,0.3788289368369373,1.241169716934822,-0.5475768739261011,0.20176157922074434,0.9025924476309976,-0.3343553889283788,0.20176157922074434,0.9025924476309976
2018-01-02,2026-05-28,8.399726214921287,38461.86839646094,2.846186839646094,0.17394768464144184,-0.8083967157221821,0.2760281971388334,0.272619301482097,0.630180852697276,0.6380607818146913,0.2151761397076502,172,20.476857887874836,13079.574027600633,0.43923060663707464,0.24688226590572818,0.24096385542168675,0.07292327203551047,buffer,buffer_5pp,apex,20,Buffer 5pp 20d,daily,open,0.05312230331335366,0.1734769903820769,-0.8083967157221821,0.3729045547807037,1.6596438258568356,-0.2744471520057824,0.05312230331335366,0.1734769903820769
2018-01-02,2026-05-28,8.399726214921287,95823.02333232586,8.582302333232585,0.3087161431089187,-0.5797865985142578,0.2717929397954055,0.256731910614458,1.1358504872911985,1.2024844997649202,0.5324651240646552,261,31.07244132985658,46405.71585159536,0.4519129148171634,0.2354681885436483,0.22912703445360388,0.08349186218558444,confirm_buffer,confirm2_buffer2,apex,20,Confirm2+Buffer2 20d,daily,open,0.38108262432508333,1.2669680808353576,-0.5797865985142578,0.20603941320774188,0.9250813623068839,-0.30792067559663006,0.20603941320774188,0.9250813623068839
